NewsTitle,NewsDate,Region,Province,Department,Link_News
ชาวฟิลิปปินส์ นิยมวัคซีนโควิด-19 ของซิโนแวค มากกว่าวัคซีนของผู้ผลิตรายอื่น,25/5/2021,ภาคเหนือ,แม่ฮ่องสอน,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210525192328914
สิงคโปร์อนุมัติให้จัดเก็บวัคซีนของไฟเซอร์-ไบโอเอ็นเทค ในอุณหภูมิของตู้เย็นทั่วไป,25/5/2021,ภาคเหนือ,แม่ฮ่องสอน,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210525192518921
บริษัทโมเดอร์นาระบุว่า วัคซีนโควิด-19 ของบริษัทฯ มีประสิทธิภาพสูงในผู้เยาว์,26/5/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210526094819991
ผลสำรวจพบว่าชาวฟิลิปปินส์นิยมวัคซีนโควิด-19 ของจีน มากกว่าวัคซีนขนานอื่น,26/5/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210526210522284
รองนายกรัฐมนตรี ชี้แจงออกประกาศราชวิทยาลัยจุฬาภรณ์จัดหาวัคซีน เพื่อให้มีคุณสมบัติถูกต้อง ปิดช่องว่างระหว่างรอประเทศไทยผลิตวัคซีนได้ ,27/5/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210527160101529
"เจ้าหน้าที่กองอำนวยการร่วมประสานงานประจำด่านตรวจคนเข้าเมืองเบตงยังคงเพิ่มความเข้มในการคัดกรองแรงงานไทยที่เดินทางกลับจากประเทศมาเลเซีย หลังพบสถิติผู้ป่วยรายวันในประเทศมาเลเซีย สูงสุด 7,857 คน ตั้งแต่เผชิญกับการแพร่ระบาดของโรค เมื่อเดือน ม.ค.ปีที่ผ่านมา",28/5/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210528171333996
เยอรมนีเตรียมฉีดวัคซีนโควิด-19 ให้เด็กอายุ 12 ปี ขึ้นไป,28/5/2021,ภาคเหนือ,แม่ฮ่องสอน,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210528235752123
ไต้หวันรายงานพบผู้เสียชีวิตจากโรคโควิด-19 วันเดียวถึง 21 คน ซึ่งเป็นตัวเลขรายวันสูงสุดนับตั้งแต่เริ่มเกิดการระบาด,30/5/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210530123738437
งานวิจัยชี้ว่าวัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทค มีประสิทธิภาพลดลงเล็กน้อยแต่ยังป้องกันเชื้อกลายพันธุ์สายพันธุ์อินเดียได้,30/5/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210530123842441
อังกฤษอนุมัติวัคซีนโควิด-19 ของบริษัทจอห์นสันแอนด์จอห์นสันแล้ว,31/5/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210531001125555
