NewsTitle,NewsDate,Region,Province,Department,Link_News
"ปชส.สุราษฎร์ธานี เผย ครม. อนุมัติวงเงิน 4,745 ล้านบาท จัดซื้อวัคซีนไฟเซอร์เพิ่มเติม  9,998,820 โดส เพื่อเสริมสร้างภูมิคุ้มกันโรคแก่กลุ่มเป้าหมายหลัก 6 กลุ่ม",2/9/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG210902144743633
จังหวัดพังงาออกมาตรการเข้าออกจังหวัดพังงาสำหรับประชาชน เพื่อป้องกันการแพร่ระบาดของโรคโควิด-19,2/9/2021,ภาคใต้,พังงา,สวท.ตะกั่วป่า จ.พังงา,https://thainews.prd.go.th/th/news/detail/TCATG210902155448678
รองผู้ว่าฯ อยุธยา(3) ออกตรวจเยี่ยมให้กำลังใจเจ้าหน้าที่จุดบริการฉีดวัคซีนให้ประชาชนและกลุ่มเปราะบางในพื้นที่ อ.เสนา และ อ.ผักไห่,2/9/2021,ภาคกลางและปริมณฑล,พระนครศรีอยุธยา,สำนักงานประชาสัมพันธ์จังหวัดพระนครศรีอยุธยา,https://thainews.prd.go.th/th/news/detail/TCATG210902165838731
สหรัฐฯ ฉีดวัคซีนโควิด-19 เข็มกระตุ้น ให้ประชาชนกลุ่มเสี่ยงกว่า 1 ล้านคน,2/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210902205205821
อิสราเอลมียอดผู้ติดเชื้อโควิด-19 รายใหม่ มากที่สุดเป็นประวัติการณ์,2/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210902205451828
สาธารณสุขนิเทศก์ เขตสุขภาพที่ 10 พร้อมคณะ ตรวจเยี่ยมให้กำลังใจบุคลากรทางการแพทย์  ผู้ปฏิบัติงาน และผู้เข้ารับการฉีดวัคซีน ในพื้นที่อำเภออุทุมพรพิสัย,2/9/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG210902213948843
รพ.สกลนคร ฉีดวัคซีนเข็ม 2 เลือกฉีดวัคซีน Astra Zeneca หรือ Pfizer ได้ตามความต้องการ,3/9/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สำนักงานประชาสัมพันธ์จังหวัดสกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG210903103329916
"ส.ปชส.ตราด ประชาสัมพันธ์ ครม.อนุมัติงบจัดซื้อวัคซีนไฟเซอร์ เพิ่มเติม 9,998,820 โดส  ",3/9/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG210903121923957
สรุปข่าวประจำสัปดาห์ ( 30 สิงหาคม- 2 กันยายน 2564 ),3/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210903160709073
"อนุมัติงบจัดซื้อวัคซีนไฟเซอร์เพิ่มเติม 9,998,820 โดส ",3/9/2021,ภาคตะวันตก,กาญจนบุรี,สำนักงานประชาสัมพันธ์จังหวัดกาญจนบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210903172136121
ลำปาง เข้มมาตรการป้องกันโควิด-19 หากมาจากพื้นที่เสี่ยงให้สแกน QR Code “ลำปางชนะ” ทุกคน,4/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG210904084302220
อังกฤษจะส่งมอบวัคซีนโควิด-19 ของไฟเซอร์/ไบโอเอ็นเทคจำนวน 4 ล้านโดสให้ออสเตรเลีย,4/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210904130815322
อธิบดีกรมควบคุมโรค ยืนยันการจัดหาวัคซีนโควิด -19 เป็นไปตามกฎหมาย ,4/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210904194515421
เชียงราย คกก.โรคติดต่อ จ.เชียงราย ออกคำสั่งกำหนดมาตรการปฏิบัติต่อผู้เดินทางมาจากพื้นที่ควบคุมสูงสุดและเข้มงวด เข้าพื้นที่เชียงราย มีผล 3 ก.ย. 64,4/9/2021,ภาคเหนือ,เชียงราย,สวท.เชียงราย,https://thainews.prd.go.th/th/news/detail/TCATG210904154918378
"ครม. อนุมัติงบจัดซื้อวัคซีนไฟเซอร์เพิ่มเติม 9,998,820 โดส",4/9/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG210904171204393
สหรัฐฉีดวัคซีนโควิด-19 ให้ประชาชนแล้วเกือบ 374.5 ล้านโดส,5/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210905090710461
"อังกฤษรายงานผู้ติดเชื้อโรคโควิด-19 เพิ่มทำสถิติถึง 37,578 คน ส่งผลให้จำนวนผู้ติดเชื้อสะสมในประเทศมากกว่า 6 ล้าน 9 แสนคนแล้ว",5/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210905103400486
อังกฤษจะส่งวัคซีนโควิด-19 จำนวน 4 ล้านโดสให้ออสเตรเลีย,6/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210906054444631
ยืนยันมีวัคซีนเพียงพอในการสร้างภูมิคุ้มกันหมู่ให้กับประชาชน ,6/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210906102412661
สหรัฐฯ เตรียมฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค เป็นวัคซีนเข็มกระตุ้น ภายในเดือนกันยายนนี้,6/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210906124734723
สถานการณ์การแพร่ระบาดโควิด-19 จังหวัดอุบลราชธานี วันที่ 6 ก.ย.2564 มีผู้ติดเชื้อรายใหม่ 81 ราย,6/9/2021,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,สวท.อุบลราชธานี,https://thainews.prd.go.th/th/news/detail/TCATG210906133027741
โรงพยาบาลมหาวิทยาลัยอุบลราชธานี บริการฉีดวัคซีนโควิด แก่บริการบุคลากร นักศึกษา และประชาชน อย่างต่อเนื่อง,6/9/2021,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,สวท.อุบลราชธานี,https://thainews.prd.go.th/th/news/detail/TCATG210906142627777
ประมวลข่าวทั่วไทยประจำวันที่ 6 กันยายน 2564,6/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210906160533872
จังหวัดสงขลา แถลงข่าวสถานการณ์โรคโควิด-19 ขอความร่วมมือประชาชนปฏิบัติตามมาตรการ DMHTT อย่างต่อเนื่อง แม้รัฐบาลผ่อนคลายมาตรการล็อกดาวน์,6/9/2021,ภาคใต้,นครศรีธรรมราช,สวท.อำเภอทุ่งสง จ.นครศรีธรรมราช,https://thainews.prd.go.th/th/news/detail/TCATG210906165828931
ครม.อนุมัติ 4.7 พันล้านซื้อไฟเซอร์ 9.9 ล้านโดส,6/9/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สำนักงานประชาสัมพันธ์จังหวัดอุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG210906201636007
องค์การยาแห่งยุโรปกำลังอยู่ระหว่างประเมินข้อมูลการใช้วัคซีนโควิด-19 ของไฟเซอร์เป็นเข็มกระตุ้นในกลุ่มผู้มีอายุ 16 ปีขึ้นไป,7/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210907101606083
ชิลีอนุมัติใช้วัคซีนโควิด-19 ของซิโนแวกเป็นกรณีฉุกเฉินในเด็กอายุตั้งแต่ 6 ปีขึ้นไป,7/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210907123229144
อุบลฯ ยอดผู้ติดเชื้อรายใหม่ เริ่มลดลง ยอดผู้รักษาหายเพิ่มมากขึ้น ขณะที่ อ.เดชอุดม ยอดติดเชื้อมากสุด,7/9/2021,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,สวท.อุบลราชธานี,https://thainews.prd.go.th/th/news/detail/TCATG210907130031147
จ.นครปฐม ฉีดวัคซีนไฟเซอร์เข็มที่ 2 ให้กับกลุ่มผู้สูงอายุ และกลุ่มสี่ยง 7 โรคเรื้อรัง สตรีมีครรภ์ และกลุ่มเด็กอายุ 12-18 ปี ที่มีโรคเรื้อรัง 7 โรค ในพื้นที่อำเภอนครชัยศรี,7/9/2021,ภาคกลางและปริมณฑล,นครปฐม,สำนักงานประชาสัมพันธ์จังหวัดนครปฐม,https://thainews.prd.go.th/th/news/detail/TCATG210907164756308
กทม. เตรียมฉีดวัคซีนโควิด-19 เข็มแรกให้นักเรียนกลุ่มเสี่ยง 21 กันยายนนี้,7/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210907201311429
แคนาดา อนุญาตให้ชาวต่างชาติที่ฉีดวัคซีนโควิด-19 ครบโดส สามารถเดินทางเข้าประเทศ,8/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210908225618865
รายงานพิเศษ : หลายประเทศฉีดวัคซีนโควิด-19 ให้เด็กแล้ว (9 ก.ย. 64),9/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210909091614896
เวียดนามอนุมัติฉีดวัคซีนโควิด-19 ไขว้กันระหว่างเข็มหนึ่งกับเข็มสองของไฟเซอร์/ ไบโอเอ็นเทค และโมเดอร์นา,9/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210909094105904
ชิลีจะเริ่มฉีดวัคซีนโควิด-19ให้เด็กอายุ 6-11 ปีที่มีโรคประจำตัวอีกครั้งในสัปดาห์หน้า,9/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210909193651324
ส.ปชส.ตราด ประชาสัมพันธ์ ครม.เห็นชอบจัดหาวัคซีนซิโนแวค  เพิ่ม 12 ล้านโดส เพื่อเร่งสร้างภูมิคุ้มกันแก่ประชาชน,9/9/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG210909144700068
นรข.นครพนม นำข้าวกล่องมอบบุคลากรทางการแพทย์ที่ให้บริการฉีดวัคซีนประชาชน เพิ่มกำลังใจและเวลาพัก,9/9/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สำนักงานประชาสัมพันธ์จังหวัดนครพนม,https://thainews.prd.go.th/th/news/detail/TCATG210909164732199
กทม. เตรียมฉีดวัคซีนโควิด-19 เข็มแรกให้นักเรียนกลุ่มเสี่ยง 21 กันยายนนี้,10/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210909084906890
ยะลา แรงานต่างด้าว ตบเท้าเข้ารับ แอสตร้า เข็ม 2 สร้างภูมิคุ้มกันหมู่แล้ว,10/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210910095849419
ครม. อนุมัติจัดหาวัคซีนซิโนแวค 12 ล้านโดส เพื่อสร้างเสริมภูมิคุ้มกันโรคแก่ประชาชน,10/9/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG210910105830439
"จังหวัดเชียงใหม่ เตรียมจัดสรรวัคซีนซิโนแวคอีก 26,200 โดส เร่งฉีดกลุ่ม 608 ให้เกินร้อยละ 70",10/9/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG210910142042562
กลุ่มเสี่ยง 608 ยะลา กว่า 600 ราย เข้ารับการฉีดวัคซีน Pfizer เข็ม 2 สร้างภูมิคุ้มกันโควิด-19,11/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210911091651811
นายอำเภออุทุมพรพิสัย  นำหัวหน้าส่วนราชการตรวจเยี่ยมให้กำลังใจบุคลากรทางการแพทย์ เจ้าหน้าที่สาธารณสุข เจ้าหน้าที่ผู้ปฏิบัติงาน และผู้เข้ารับการฉีดวัคซีน,11/9/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG210911092557818
รัฐบาล เตรืยมฉีดวัคซีน Pfizer เด็กอายุ 12 ปีขึ้นไป  21 กันยายนนี้,11/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210911142048885
ความปลอดภัยของนักเรียนเป็นเรื่องที่สำคัญ กระทรวงศึกษาธิการจึงได้ผลักดันขอโควต้า #วัคซีนPfizer ให้กับนักเรียนและนักศึกษาของเราอย่างต่อเนื่อง,11/9/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG210911202848995
สหรัฐเตรียมอนุมัติ ใช้วัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทคกับเด็กอายุ 5-11 ปีในช่วงปลายเดือนตุลาคมนี้,12/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210912104130051
สหรัฐน่าจะอนุมัติ ใช้วัคซีนโควิด-19ของไฟเซอร์/ไบโอเอ็นเทคในเด็กอายุ 5-11 ปีช่วงปลายเดือนตุลาคมนี้,12/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210912181604195
สหรัฐน่าจะอนุมัติ ใช้วัคซีนโควิด-19ของไฟเซอร์ไบโอเอ็นเทคในเด็กอายุ 5-11 ปีช่วงปลายเดือนตุลาคมนี้,12/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210912181831197
กงสุลใหญ่ ณ เมืองโกตาบารู รัฐกลันตัน ประเทศมาเลเซีย อัปเดตสถานการณ์การแพร่ระบาดของไวรัสดควิด-19 และแผนฟื้นฟูประเทศของมาเลเซีย,12/9/2021,ภาคใต้,นราธิวาส,สวท.สุไหงโกลก จ.นราธิวาส,https://thainews.prd.go.th/th/news/detail/TCATG210912141614133
บริษัทซิโนแวก ไบโอแทค เริ่มการทดลองทางคลินิกระยะสามของวัคซีนโควิด-19 ในกลุ่มเด็กและวัยรุ่นอายุระหว่าง 6 เดือน-17ปี ในแอฟริกาใต้,12/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210912204508240
บริษัทซิโนแวก ไบโอแทค เริ่มการทดลองทางคลินิกระยะสามของวัคซีนโควิด-19 ในกลุ่มเด็กและวัยรุ่นอายุระหว่าง 6 เดือน-17ปี ในแอฟริกาใต้,13/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210913061456249
เร่งฉีด 3 วัคซีนให้ประชาชน จ.ยะลา  ขณะผู้สูงอายุเข้ารับแอสตร้าเข็ม 2 สร้างภูมิป้องกันโควิดคึกคัก,13/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210913091331267
จังหวัดตราด ฉีดวัคซีนไฟเซอร์ เข็มที่ 2 ให้กับหญิงตั้งครรภ์ ที่มีอายุครรภ์เกิน 12 สัปดาห์ และผู้ป่วยเด็กอายุ 12 -17 ปี,13/9/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG210913153352450
กรมควบคุมโรค พร้อมสนับสนุนการฉีดวัคซีนไฟเซอร์ ให้กลุ่มนักเรียน อายุ 12 ปีขึ้นไป ตั้งแต่ตุลาคมนี้ ,13/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210913181624561
อิสราเอลเตรียมความพร้อมในการฉีดวัคซีนโควิด-19โดส 4 ให้ประชาชนหากจำเป็น,13/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210913175624542
ที่ปรึกษาด้านการแพทย์ของรัฐบาลอังกฤษ แนะนำให้ดำเนินการฉีดวัคซีนโควิด-19 ให้เด็กอายุระหว่าง 12 – 15 ปี,14/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210914083000622
มั่นใจ สามารถเปิดประเทศได้ตามแผน 120 วัน,14/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210914111354683
โรงพยาบาลหาดใหญ่ เร่งฉีดวัคซีนป้องกันโควิด-19 แก่หญิงตั้งครรภ์ มุ่งลดอัตราเสี่ยงการเสียชีวิต,14/9/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG210914101710654
"ศธ. - สธ. ตั้งเป้าฉีด ""ไฟเซอร์"" เข็ม 1 ให้ นร. - นศ. กว่า 4.5 ล้านคน ภายในเดือน ต.ค. นี้ นำร่อง 29 จว. สีแดงเข้ม",14/9/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG210914133003777
"คณะรัฐมนตรีมีมติเห็นชอบอนุมัติกรอบวงเงิน 4,254.36 ล้านบาท สำหรับจัดหาวัคซีนซิโนแวคเพิ่มเติม จำนวน 12 ล้านโดส",14/9/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG210914145301836
กรมควบคุมโรค “พร้อมฉีด Pfizer” ให้กลุ่มนักเรียน อายุ 12 ปีขึ้นไป ต้นเดือน ต.ค. 64 เตรียมพร้อมก่อนเปิดเทอม,14/9/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG210914145923841
จ. ยะลาเตรียมจัดตั้งศูนย์แยกกักในชุมชน CI จำนวน 800 เตียง หลังพบยอดผู้ติดเชื้อเพิ่มขึ้นอย่างต่อเนื่อง,14/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210914155940864
จังหวัดแพร่ประชุมคณะกรรมการโรคติดต่อครั้งที่ 31 ประจำปี 2564 ร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรคจังหวัด (ศปก.จ.แพร่) หน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง,14/9/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG210914160831871
ศบค.ยะลา กำหนดฉีดวัคซีนไฟเซอร์ให้กับนักเรียนที่มีอายุ 12-18 ปี ในเดือนตุลาคมนี้,14/9/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210914162519887
จังหวัดยะลา ประชุมคณะกรรมการและคณะทำงานเฝ้าระวังป้องกันและควบคุมการแพร่ระบาดใหม่ของโรคติดเชื้อไวรัสโคโรนา 2019 ครั้งที่ 42/2564,14/9/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210914180421953
ประมวลข่าวทั่วไทยประจำวันที่ 14 กันยายน 2564,14/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210914182352976
กระทรวงศึกษาธิการ เร่งทำความเข้าใจผู้ปกครองในการให้นักเรียน นักศึกษา 12-18 ปี เข้ารับการฉีดวัคซีน,15/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210915112326144
ยะลา ประชาชนกลุ่มเสี่ยงโรคเรื้อรัง เด็ก ผู้สูงอายุ ทยอยฉีด ไฟเซอร์ เข็ม 2 ป้องกันโควิด-19,15/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210915085530085
ไฟเซอร์ 2 ล้านโดสถึงไทย 29 ก.ย.นี้ เริ่มฉีดได้ ต.ค. ตามเป้า,15/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210914115149721
ชาวสุรินทร์ ทุกกลุ่มวัยตื่นตัวมารับวัคซีนป้องกันโรคติดเชื้อไวรัสโคโรนา 2019 กันอย่างคึกคักในแต่ละวัน,15/9/2021,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,สำนักงานประชาสัมพันธ์จังหวัดสุรินทร์,https://thainews.prd.go.th/th/news/detail/TCATG210915133241232
จ.เลย พบผู้ติดเชื้อเพิ่มขึ้น 12 ราย มาจากนอกพื้นที่ 9 ราย และในพื้นที่ 3 ราย พร้อมเตรียมฉีดวัคซีนโควิด-19 ให้กับนักเรียนที่มีอายุ 12-17 ปี รองรับการเปิดภาคเรียน 1 พฤศจิกายน นี้,15/9/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG210915150903298
ประมวลข่าวทั่วไทยประจำวันที่ 15 กันยายน 2564,15/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210915162914372
แนวทางปฏิบัติในการเดินทางข้ามเขตพื้นที่จังหวัดแพร่ ภายใต้สถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (ฉบับที่ 67) ระหว่างวันที่ 15 – 30 กันยายน 2564,15/9/2021,ภาคกลางและปริมณฑล,นครสวรรค์,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG210915175735434
จ.แพร่ มีจำนวนผู้ติดเชื้อโควิด – 19 สะสมอยู่ลำดับที่ 76 ของประเทศ,15/9/2021,ภาคกลางและปริมณฑล,นครสวรรค์,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG210915194703496
สิงคโปร์ เร่งดำเนินการฉีดวัคซีนโควิด-19 เข็มกระตุ้นให้กลุ่มผู้สูงอายุ ท่ามกลางการระบาดของเชื้อสายพันธุ์เดลตา.,16/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210916121330671
ไฟเซอร์แม่นกเพนกวินสาวสายพันธุ์ฮัมโบลด์สวนสัตว์สงขลา ช่วงปิดสวนสัตว์ได้ไข่ออกมา 2 ฟอง ขณะนี้กำลังฟักไข่ทั้ง 2 ฟองอยู่ คาดว่าจะฟักไข่ออกเป็นตัวในช่วงปลายกันยายน-ต้นตุลาคมนี้,16/9/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG210916173101874
"เด็กยะลา อยากเปิดเทอม พร้อมฉีด""ไฟเซอร์""ป้องกันโควิด",17/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210917080624019
โรงเรียนในพื้นที่ยะลา เตรียมทำคลิป สร้างความเข้าใจผู้ปกครอง ก่อนฉีดไฟเซอร์นักเรียน รองรับการเปิดเทอม,17/9/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210917130005155
"จ.ตาก ฉีดวัคซีนป้องกันโควิด-19 ให้กับประชาชนแล้วกว่า 280,000 โดส เพื่อให้เกิดภูมิคุ้มหมู่โดยเร็ว ขณะเดียวกันได้เตรียมวัคซีนให้กลุ่มเปราะบางในพื้นที่พักพิงชั่วคราว อ.ท่าสองยาง เพิ่มเติม หลังพบผู้ติดเชื้อในพื้นที่กว่า 100 ราย",17/9/2021,ภาคตะวันตก,ตาก,สำนักงานประชาสัมพันธ์จังหวัดตาก,https://thainews.prd.go.th/th/news/detail/TCATG210917145442245
อังกฤษมีแผนจะทดลองฉีดวัคซีนโควิด-19 สูตรไขว้ในเด็กอายุ 12-16 ปี,17/9/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210917182226409
